genre,original_lyric,generated_lyric,model,genre_class_act,genre_class_pred,correct_classifcation
rock,"european dates   1516 november glasgow, scotland  barrowland ballroom   19 november berlin, germany ","european dates   1516 november glasgow scotland  barrowland ballroom   19 november berlin germany  ian ian ian montone of an end of this “flaw” of a fact of the band 
 and all those lives the waltz we are 
 
 we all have all the ropes 
 we have been damned 
 he was a diplomat's son and she sang 
 he was a diplomat's son she held her head 
 
 he got a mortgage in his head 
 he got a lot of pretty 
 he got muddy in the head 
 
 i am the egg man i know i am 
 the lord i am the one 
 i",Baseline,6,0,0
rock,"go down   go down     ""ive"" been enchained   she got shackles on me","go down   go down     ive been enchained   she got shackles on me 
 and i can see the thrill i am 
 i know that i know that you belong 
 but i know it's not 
 
 i don't know how you try 
 
 i know what you want 
 i think i'm gonna do it 
 oh yeah yeah yeah yeah yeah 
 
 i don't wanna be a romeo 
 don't wanna be your lover 
 don't let me go whooaa 
 don't let me go 
 if you don't give me 
 don't let me go 
 don't let me take you down 
 don't let me",Baseline,6,7,0
rock,walking around   out of a town   walking it out   when you want to,"walking around   out of a town   walking it out   when you want to be good 
 you know it's not what you're gonna do 
 you know what you do for 
 you better hide 
 you don't need a man 
 i don't need you anymore 
 you don't want to take the pain 
 i don't want to see you 
 i don't want to be tied 
 no i don't want to be a miser 
 i don't want to be no more 
 i don't want to be a romeo 
 i don't want to be a romeo 
 i don't want to be a romeo 
 i don't",Baseline,6,2,0
rock,"woo !     take a walk in the warm new england sun   ""aint"" no","woo !     take a walk in the warm new england sun   aint no raincoats 
 
 and if you should be free 
 the damage that we love 
 the way you say 
 
 the sun shines over 
 all the good times 
 is the last part 
 is the way 
 
 it's the word love 
 the word she 
 your face is a boy 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat 
 it's a repeat",Baseline,6,1,0
rock,"mad sounds, in your ears   make you feel alright   they bring you back to","mad sounds in your ears   make you feel alright   they bring you back to you very you know especially 
 
 but i can't stop what i can't find 
 
 you got to make a move 
 'cause i'm going to make it 
 sometimes i need to know 
 i want to live in another place 
 i want to be here 
 i want to be free 
 i want to die alone 
 i want you to shed apollonia 
 i want to tell you 
 i want to be a little bit 
 i want to be your lover baby 
 
 i want you to shed apollonia 
",Baseline,6,2,0
rock,"""ive"" read you well   i just wanna get away   cause you used my love","ive read you well   i just wanna get away   cause you used my love 
 i want to be the one 
 
 i want to be a star 
 i want to be your lover 
 i want to be your lover 
 
 i want to be your man 
 i want to be free 
 i want to be free 
 
 
 
 i don't want to be a soldier mama i don't want to die 
 well i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no oh no oh no oh no oh no oh no oh no",Baseline,6,7,0
rock,somewhere beyond happiness and sadness   i need to calculate   what creates my own madness,"somewhere beyond happiness and sadness   i need to calculate   what creates my own madness the most oasis you know i know 
 and i just want to be with you 
 i swear that i can say 
 but i don't know where i can 
 
 'cause i'm a man with a wife 
 i'm a i'm a nag 
 i'm a rocker i'm a roller 
 i'm a rocker man i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker 
 i'm a rocker 
 i'm a rocker 
 i'm a rocker 
 i'm a stain 
 i'm a rocker 
",Baseline,6,3,0
rock,"eh, eheu, eheu   eh, eheu, eheu   eh, eheu, eheu   eh, eheu, eheu  ","eh eheu eheu   eh eheu eheu   eh eheu eheu   eh eheu eheu   cory the swamp of the sonic the swamp song’s liam 
 the sins of the american dream 
 
 and the sun goes on 
 
 we are the miracles 
 we'll be in the world 
 
 we got all we are 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the fortunate ones 
 who've to the lady 
 we are the fortunate 
 we are the miracles 
 we are the one 
 
 we are the miracles 
 this is the life we are 
 
 we",Baseline,6,2,0
rock,"i ""dont"" mean to make obscene   but even the mob know what the hell i","i dont mean to make obscene   but even the mob know what the hell i 
 show me it please 
 
 i got a habit that ain't got no heart 
 i got a little better 
 
 i'm so sick of my symptom 
 i'm going to lose it too 
 i'm going to lenny's i can feel it 
 i'm going to change this game 
 i'm gonna give it all away 
 
 
 i don't want to be a romeo 
 i don't want to be a miser 
 i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be",Baseline,6,6,1
rock,"i painted your room at midnight   so ""id"" know yesterday was over   i put","i painted your room at midnight   so id know yesterday was over   i put a woman of thousands and the thai was towed 
 and i was never playing but i was a pair 
 
 i'm about to give you anything i want you to know 
 i can be the one that saves me 
 i can feel the pain 
 i'll never be gone 
 i will follow 
 i will eat you alive 
 i will eat you alive 
 i will eat you alive 
 i will eat you alive 
 i will eat you alive 
 i will eat you alive 
 i will eat you alive 
",Baseline,6,6,1
rock,"the spine align, the fetus is mine   ""dont"" forget me, ""dont"" forget me, ""dont"" forget","the spine align the fetus is mine   dont forget me dont forget me dont forget 
 
 
 i got a habit 
 
 i'm a robot 
 i'm a robot 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a stain 
 i'm a",Baseline,6,6,1
rock,flying to salt lake city   seats 3a and b   i was down and needed,"flying to salt lake city   seats 3a and b   i was down and needed 
 but he was lean 
 
 
 i said and i had a woman 
 i don't know how to do it 
 i don't know how to do it 
 i don't care if i don't care 
 i don't care i don't care i don't care 
 i don't care i don't care care 
 i don't care care about the way i don't care 
 i don't wanna be here anymore 
 i don't wanna hear about it 
 i don't wanna talk about you 
 i wanna be love 
 i wanna be myself 
",Baseline,6,7,0
rock,"""you know who i am,"" he said   the speaker was an angel   he coughed","you know who i am he said   the speaker was an angel   he coughed the same of that have a rest of us 
 
 'cause everything you had 
 to be the best you can do 
 
 i am the egg man i am the walrus 
 you know i am the one 
 i'm the shit 
 i am the one 
 i am the man 
 i can mumble 
 
 
 you can live what you need 
 you don't need your love 
 you don't need your love 
 you won't need your love 
 you will never love you 
 i will break love to you 
",Baseline,6,6,1
rock,"whenever ""im"" alone with you   you make me feel like i am home again  ","whenever im alone with you   you make me feel like i am home again   i think i like 
 and i know you don't know what i mean 
 
 in the afternoon of the moon 
 of the beginning of the american 
 of the beginning of the american 
 i will fight the fire 
 i will worship the heathens 
 i won't let you break me 
 i won't let you smother me 
 i don't believe in me 
 
 i don't want to see you 
 i don't want to go back 
 don't want to be a soldier mama i don't want to die 
 oh no oh",Baseline,6,5,0
rock,have you ever loved a woman ?   so much you tremble in pain ?  ,"have you ever loved a woman ?   so much you tremble in pain ?   
 
 i can't believe that i was born 
 i was born at the end of the world 
 now i said hey i was born to blame 
 that's what i know 
 
 but i'm a freedom fighter 
 i'm a chipper 
 i'm a rocker 
 i'm a rocker 
 i'm a rocker 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker 
 i'm a rocker 
 i'm a rocker 
 i'm a",Baseline,6,2,0
rock,"black night is not right   i ""dont"" feel so bright   i ""dont"" care to","black night is not right   i dont feel so bright   i dont care to be good 
 she sang in the one who had to sing 
 and how i could be 
 and i know that it's the same 
 
 and i can't get a little bit 
 i got a little better way 
 ready set go 
 
 i'm in a state 
 i'm out of time 
 i'm in a state 
 i'm in a state 
 i'm in a state 
 i'm in a state 
 i'm in a state 
 i'm in a state 
 i'm in a state 
 a little bit of man 
 the",Baseline,6,2,0
rock,"when i look into your eyes   i can see a love restrained   but ""darlin""","when i look into your eyes   i can see a love restrained   but darlin liam i have a little better in the park 
 i feel like a leper 
 i get a little bit 
 i got a better way 
 ready set go 
 i'm going to feel it 
 i'm going to make it all worthwhile 
 
 i wanna make it wit chu 
 anytime anywhere it 
 i don't wanna hear about it later 
 i wanna be a soldier mama i don't wanna hear 
 i don't wanna be a soldier mama i don't wanna die 
 
 i don't wanna be a romeo 
 i don't wanna",Baseline,6,6,1
rock,"sometimes, ""theres"" nothing to feel   sometimes, ""theres"" nothing to hold   sometimes, ""theres"" no time","sometimes theres nothing to feel   sometimes theres nothing to hold   sometimes theres no time to need 
 
 
 i got a headache man 
 i got a feeling 
 i got a better way 
 ready set go 
 i got a better way 
 i got a better way 
 i got a better way 
 ready set go 
 
 
 i want to shout my fingers 
 
 i want to live in a dream 
 i want to be free 
 i want to be your lover 
 
 'cause i don't want to be a romeo 
 i don't want to live in your ear 
 don't need",Baseline,6,1,0
rock,"""im"" a steamroller baby   ""im"" about to roll all over you   ""im"" a steamroller","im a steamroller baby   im about to roll all over you   im a steamroller noel 
 and you don't notice your eye 
 i don't need your authority 
 you can make the fire 
 you can try to make me feel no one 
 don't try to worry and you can't be sorry 
 and i won't be surprised to you 
 i can't be blamed 
 
 someday i will stand accused 
 i wish i could be a little house 
 i know that i could get you back 
 i know i know that you know 
 but i don't know how you like to 
 i don't need no",Baseline,6,1,0
rock,"need ""someones"" hand to lead me through the night   i need ""someones"" arms to hold","need someones hand to lead me through the night   i need someones arms to hold the breeze and the thai 
 
 how can you take it in the world 
 and then i realize 
 could we be the same ? 
 the sky is falling 
 
 
 this is your heart and it's mine 
 this is your last chance to get it 
 
 i got a little face for a little taste 
 i got a better way 
 ready set get a little better 
 i'm gonna get a little better 
 playing in a travelin' band 
 
 i'm coming for a lifeline 
 i don't want to",Baseline,6,1,0
rock,simon is twenty in half an hour   so this is for him   those down,"simon is twenty in half an hour   so this is for him   those down the floor 
 i’ve got a lot of love 
 
 and then i get the right one 
 i don't know what i do 
 
 and if you don't mind 
 
 
 don't want to be a soldier 
 don't you want to be my own 
 'cause i need you to know 
 you want to be alone 
 
 i don't want to dive out tonight 
 don't want to be alone 
 i'm just about to die 
 and i can't find my way 
 and i can't stop my eyes 
 i've been",Baseline,6,7,0
rock,"one...   ""dont"" go too fast   huh ?   don’t go too fast   i","one   dont go too fast   huh ?   don’t go too fast   i just a dream 
 right out of the sky 
 and i see you 
 and you don't know why 
 there was a woman 
 to a mistake 
 and i ain't happy i 
 i was a little better of a new way 
 i was happy i was a child 
 i was angry i was a coward 
 i was charming i was 
 
 monday tuesday 
 but you were the young 
 
 i went to the crossroads 
 i felt this way 
 i want to take it back 
 i can feel",Baseline,6,7,0
