Folk,PAV,SSV,MSV,generated_lyric,genre,Jazz,Metal,Pop,R&B,Rap,Rock,Soul,genre_class_act,genre_class_pred,correct_classifcation
,0.5148638779558391,1.0,0.5118760167250975,"what they do !  
 smile in my face 
 all the time they want to be 
 ohohoh a tender lady 
 might show me a lot of time 
 i don't want to be a fool 
 i don't need no doctor 
 i don't need no doctor 
 
 i don't need no doctor 
 
 i don't need no doctor 
 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 
 i don't need no doctor 
 no one else will be no",Soul,,,,,,,"(what they do ! ) 
 smile in my face 
 all the time they want to be 
 Oh-oh-oh a tender lady, 
 Might show me a lot of time 
 I don't want to be a fool 
 I don't need no doctor 
 I don't need no doctor 
 
 I don't need no doctor 
 
 I don't need no doctor 
 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 
 I don't need no doctor 
 No one else will be no",7,7,1
,0.3995739320334009,1.0,0.4930422953453179,"as the bitter tears fall from your eyes 
 oh a thousand times you ask yourself 
 and i'm gonna love you anyway 
 you don't have to know what i have to do 
 but i ain't got no money 
 i got a basketball jones oh baby oh 
 i ain't got a damn to find a way 
 
 i know that it's love 
 that i won't let go 
 i can't help it if i wanted to 
 i wouldn't help it even if i could 
 i can't help myself if i wanted to 
 wouldn't i'm gonna be with you baby 
 i want to be with you 
",Soul,,,,,,,"as the bitter tears fall from your eyes 
 oh, a thousand times you ask yourself 
 And I'm gonna love you anyway 
 You don't have to know what I have to do 
 But I ain't got no money, 
 I got a Basketball Jones, oh baby, oh 
 I ain't got a damn to find a way 
 
 I know that it's love 
 That I won't let go 
 I can't help it if I wanted to 
 I wouldn't help it even if I could 
 I can't help myself if I wanted to 
 Wouldn't I'm gonna be with you, baby 
 I want to be with you 
",7,3,0
,0.0,1.0,0.5133024483879857,"the boys 
 we're just chillin' with earth wind & fire 
 this is my desire 
 my love is gone with yesterday 
 truly truly truly never felt so good 
 and i can't let you go no no no no no 
 no no no no no no no no no no no no no no no no no no no no no no no no no no no no no 
 
 my mission's to my baby's baby 
 i don't know what to do 
 i don't wanna hurt you 
 
 i don't know what to do 
 no no 
 
 i don't know what's waiting for me 
 
",Soul,,,,,,,"the boys 
 ""we're"" just ""chillin'"" with earth, wind & fire 
 this is my desire 
 My love is gone With yesterday 
 Truly, truly, truly never felt so good 
 And I can't let you go, no, no, no, no, no 
 No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no 
 
 My mission's to my baby's baby 
 I don't know what to do 
 I don't wanna hurt you 
 
 I don't know what to do 
 No, no 
 
 I don't know what's waiting for me 
 
",7,7,1
,0.7246427797869033,1.0,0.529781627948807,"didn't i make you feel like you were the only man ? 
 didn't i give you fever 
 and i know that i'm the one 
 
 playin' the greatest hurt 
 and the boy is the friendly 
 the girl's the missing one the missing mess 
 the ghetto the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto",Soul,,,,,,,"""didn't"" i make you feel like you were the only man ? 
 ""didn't"" i give you fever 
 And I know that I'm the one 
 
 Playin' the greatest hurt 
 And the boy is the friendly 
 The girl's the missing one, the missing mess 
 The ghetto, the ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto, the ghetto, the ghetto 
 The ghetto,",7,7,1
,0.5742892380195594,1.0,0.5208814560525928,"one 
 one !  
 
 is there a clap that's supposed to be in the air 
 that's all the way 
 i can see the morning 
 and i know that you are with me 
 i know that i love you baby 
 and i love you any ole way oh yeah 
 i love you any ole way now say it again 
 i love you any ole way no 
 i love you any ole way baby 
 i love you any ole way yeah 
 i love you any ole way yeah 
 i love you i love you 
 i love you any ole way yeah 
 i",Soul,,,,,,,"(one) 
 (one ! ) 
 
 (is there a clap ""that's"" supposed to be in the air 
 That's all the way 
 I can see the morning 
 And I know that you are with me 
 I know that I love you, baby 
 And I love you any ole way, oh yeah 
 I love you any ole way, now, say it again 
 I love you any ole way, no 
 I love you any ole way, baby 
 I love you any ole way, yeah 
 I love you any ole way, yeah 
 I love you, I love you 
 I love you any ole way, yeah 
 I",7,7,1
,0.7683192256874349,1.0,0.5156421151148349,"hang all the mistletoe 
 i'm gonna get to know you better this christmas 
 and you know what i know 
 
 so i say you love me 
 and i know i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 and i love you so 
 years i love you 
 i love you so much i love you 
 i love you so much i love you 
 i love you so much 
 i love you so much 
 i love you so much 
 i love you 
 i love you so",Soul,,,,,,,"hang all the mistletoe 
 ""i'm"" gonna get to know you better this christmas 
 and you know what I know 
 
 So I say you love me 
 And I know I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 And I love you so 
 Years I love you 
 I love you so much, I love you 
 I love you so much, I love you 
 I love you so much 
 I love you so much 
 I love you so much 
 I love you 
 I love you so",7,7,1
,0.5607882955832161,1.0,0.4902952074860027,"separate ways 
 there's one that goes and one that stays 
 but they will meet 
 i need you to know 
 will you understand 
 you know i will 
 i know that i am 
 
 i believe in you 
 
 i believe 
 i believe in music 
 i believe in music 
 i believe in love 
 i believe in love 
 i believe in love 
 i believe in love love love love love oh oh 
 i believe in love i know it's true 
 i love you i love you i love you 
 and i love you too much 
 i love you i love you",Soul,,,,,,,"separate ways 
 ""there's"" one that goes and one that stays 
 but they will meet 
 I need you to know 
 Will you understand, 
 You know I will 
 I know that I am 
 
 I believe in you 
 
 I believe 
 I believe in music 
 I believe in music 
 I believe in love 
 I believe in love 
 I believe in love 
 I believe in love, love, love, love, love, oh, oh 
 I believe in love, I know it's true 
 I love you, I love you, I love you 
 And I love you too much 
 I love you, I love you,",7,7,1
,0.2798814170209626,0.9779237084035508,0.3905781086491425,"think of your fellow man lend him a helping hand 
 put a little love in the way 
 so come on and go on 
 and show me what you got 
 it's about to be on baby nonstop 
 tonight you're gonna get your time to shine 
 nobody but stars in here tonight 
 dancing underneath the party light 
 when i see you working that body right 
 tonight you're gonna get your time to shine 
 your time your time to shine 
 ya'll came here to gave it up 
 so come on and show me what you got 
 it's about to be on baby nonstop 
 tonight you're",Soul,,,,,,,"think of your fellow man, lend him a helping hand 
 put a little love in the way 
 So come on and go on 
 And show me what you got 
 It's about to be on baby non-stop 
 Tonight you're gonna get your time to shine 
 Nobody but stars in here tonight 
 Dancing underneath the party light 
 When I see you working that body right 
 Tonight you're gonna get your time to shine 
 Your time, your time to shine 
 Ya'll came here to gave it up 
 So come on and show me what you got 
 It's about to be on baby non-stop 
 Tonight you're",7,7,1
,0.3955357042237312,1.0,0.4984045813972704,"you're a no good heartbreaker 
 you're a liar and you're a cheat 
 and i don't know 
 but i know it's going to be 
 i can see if i think of you 
 and if i be in the mood to do 
 i got to tell you that i got to be your man 
 
 free your horn on the heat is on 
 and i don't need no ticket 
 
 if you don't want nobody else 
 you can have a picnic tender 
 you can bet you can show you can 
 you can make it all like the way you do 
 that you can make it",Soul,,,,,,,"""you're"" a no good heartbreaker 
 ""you're"" a liar and ""you're"" a cheat 
 and i don't know 
 But I know it's going to be 
 I can see if I think of you 
 And if I be in the mood to do 
 I got to tell you that I got to be your man 
 
 Free, your horn on, the heat is on 
 And I don't need no ticket 
 
 If you don't want nobody else 
 You can have a picnic tender 
 You can bet you can show you can 
 You can make it all like the way you do 
 That you can make it",7,1,0
,0.8134351184297154,1.0,0.5223465764879385,"spoken 
 i've been so wrong so many times now you know what 
 i'm talkin' to be happy boy oh yeah yeah 
 
 you know i love you 
 
 you know i love you 
 and i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you i love you 
 i love you 
 i love",Soul,,,,,,,"(spoken) 
 ""i've"" been so wrong, so many times. now you know what 
 ""i'm"" ""talkin'"" to be happy, boy, oh yeah, yeah 
 
 You know I love you 
 
 You know I love you 
 And I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you I love you 
 I love you 
 I love",7,7,1
,0.4062540653476365,0.9786679951445532,0.461390861849853,"i found that love provides the key 
 unlocks the heart and souls of you and me 
 and though i never know 
 i wonder whowho's it all up 
 i can't get enough of your love 
 and i just can't get enough 
 i don't want no cream 
 don't let me go 
 i can't stand your love 
 don't let me go 
 don't let me take you 
 no no no don't you let it 
 baby baby baby baby baby 
 i don't want to bore you with it 
 i don't know 
 i don't know what to do 
 i don't know what to do 
 i",Soul,,,,,,,"i found that love provides the key 
 unlocks the heart and souls of you and me 
 And though I never know 
 I wonder who...who's it all up 
 I can't get enough of your love 
 And I just can't get enough 
 I don't want no cream 
 Don't let me go 
 I can't stand your love 
 Don't let me go 
 Don't let me take you 
 No no no, don't you let it 
 Baby, baby, baby, baby, baby 
 I don't want to bore you with it 
 I don't know 
 I don't know what to do 
 I don't know what to do 
 I",7,7,1
,0.3574645152441194,1.0,0.4796600548151659,"you better think think 
 think about what you're trying to do to me 
 think that talk is what i say 
 is it possible to you 
 and i can tell the world you 
 like a fool to be 
 you know that you will always be 
 you know what to do 
 
 now if you trust me baby 
 
 you know i wanna talk about you 
 more precious love 
 and i betcha girl you loved 
 when i have to be near 
 and i know you can say 
 and i feel so so good 
 
 i love you so much 
 and i love",Soul,,,,,,,"you better think (think) 
 think about what ""you're"" trying to do to me 
 think that talk is what I say 
 Is it possible to you 
 And I can tell, the world you 
 Like a fool to be 
 You know that you will always be 
 You know what to do 
 
 Now if you trust me, baby 
 
 You know I wanna talk about you 
 More precious love 
 And I betcha (girl, you loved 
 When I have to be near 
 And I know you can say 
 And I feel so so good 
 
 I love you so much 
 And I love",7,7,1
,0.4289880045524735,1.0,0.4855704778157059,"sisters brothers and the whities 
 blacks and the crackers 
 police and their backers 
 
 and that's the way 
 we don't need another meadow 
 
 love is the icon looking 
 we need to be a man 
 we can fly the night 
 we can touch the sky 
 we can fly 
 every day 
 you'll find you 
 and i know you know 
 i'm gonna need you here 
 your eyes you know 
 i want you to come home 
 
 i want you to know 
 don't you know that i need you 
 i need you 
 i need you 
 i need you 
",Soul,,,,,,,"sisters, brothers and the whities 
 blacks and the crackers 
 police and their backers 
 
 And that's the way 
 We don't need another meadow 
 
 Love is the icon (Looking 
 We need to be a man 
 We can fly the night 
 We can touch the sky 
 We can fly 
 Every day 
 You'll find you 
 And I know you know 
 I'm gonna need you here 
 Your eyes, you know 
 I want you to come home 
 
 I want you to know 
 Don't you know that I need you 
 I need you 
 I need you 
 I need you 
",7,7,1
